Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
China,CHN,2001,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.991379976
China,CHN,2001,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.964619994
China,CHN,2001,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.934689999
China,CHN,2001,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,44.07704163
China,CHN,2001,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,45.25111008
China,CHN,2001,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.60193
China,CHN,2001,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,116.8777771
China,CHN,2001,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,115.0443192
China,CHN,2001,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,50.6329689
China,CHN,2001,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,46.75559
China,CHN,2001,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,60.5072403
China,CHN,2001,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,63.59075928
China,CHN,2001,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,42.64305115
China,CHN,2001,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.78284182
China,CHN,2001,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,62.5
China,CHN,2001,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,28.5
China,CHN,2001,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,1000
China,CHN,2001,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.095392592
China,CHN,2001,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,90.3
China,CHN,2001,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,97.3
China,CHN,2001,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,55
China,CHN,2001,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,58
China,CHN,2001,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,45.89418792
China,CHN,2001,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,53.43598933
China,CHN,2001,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,61.866
China,CHN,2001,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,61.308
China,CHN,2001,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.251885168
China,CHN,2001,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.395561104
China,CHN,2001,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,58.44398415
China,CHN,2001,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,62.85649585
China,CHN,2001,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,67.604
China,CHN,2001,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,79.019
China,CHN,2001,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,56.19209281
China,CHN,2001,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,57.46093475
China,CHN,2001,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,41.55601893
China,CHN,2001,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,37.14350518
China,CHN,2001,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,33.61362075
China,CHN,2001,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,11.0938311
China,CHN,2001,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,24.9633617
China,CHN,2001,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,20.07106212
China,CHN,2001,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,29.14245038
China,CHN,2001,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,26.49294855
China,CHN,2001,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,69.913
China,CHN,2001,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.494
China,CHN,2001,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.32514979
China,CHN,2001,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,7.027
China,CHN,2001,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,8.875
China,CHN,2001,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.303
China,CHN,2001,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.212
China,CHN,2001,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,12.917
China,CHN,2001,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,83.561
China,CHN,2001,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,145.357
China,CHN,2001,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,86.9
China,CHN,2001,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.258
China,CHN,2001,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.162
China,CHN,2001,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.563
China,CHN,2001,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,83.624986
China,CHN,2001,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,74.417991
China,CHN,2001,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
China,CHN,2001,The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,0
China,CHN,2001,The mandatory retirement age for women and men is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
China,CHN,2001,The age at which women and men can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
China,CHN,2001,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
China,CHN,2001,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
China,CHN,2001,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,1
China,CHN,2001,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
China,CHN,2001,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,1
China,CHN,2001,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,0
China,CHN,2001,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1
China,CHN,2001,A woman can be "head of household" in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,1
China,CHN,2001,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
China,CHN,2001,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
China,CHN,2001,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
China,CHN,2001,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
China,CHN,2001,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
China,CHN,2001,The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),SG.LAW.CRDD.GR,0
China,CHN,2001,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
China,CHN,2001,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,1
China,CHN,2001,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
China,CHN,2001,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
China,CHN,2001,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
China,CHN,2001,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
China,CHN,2001,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
China,CHN,2001,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,1
China,CHN,2001,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,1
China,CHN,2001,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
China,CHN,2001,Women and men have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,1
China,CHN,2001,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
China,CHN,2001,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,1
China,CHN,2001,Length of paid maternity leave (calendar days),SH.MMR.LEVE,90
China,CHN,2001,Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,0
China,CHN,2001,The government administers 100 percent of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,0
China,CHN,2001,Length of paid shared parental leave (calendar days),SH.PAR.LEVE,0
China,CHN,2001,There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,0
China,CHN,2001,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
China,CHN,2001,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
China,CHN,2001,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
China,CHN,2001,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
China,CHN,2001,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,3.1
China,CHN,2001,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,1.9
China,CHN,2001,"Labor force, female",SL.TLF.TOTL.FE.IN,335115829
China,CHN,2001,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,79.17746479
China,CHN,2001,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,21.104
China,CHN,2001,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,17.8403
China,CHN,2001,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,7614668
China,CHN,2001,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,8902035
China,CHN,2001,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,7617743
China,CHN,2001,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,8886859
China,CHN,2001,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,7501798
China,CHN,2001,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,8724549
China,CHN,2001,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,7660966.5
China,CHN,2001,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,8879084
China,CHN,2001,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,7894280
China,CHN,2001,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,9113775.5
China,CHN,2001,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,8184323
China,CHN,2001,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,9407029.5
China,CHN,2001,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,14.2130003
China,CHN,2001,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,39.29899979
China,CHN,2002,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,38.89001083
China,CHN,2002,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,41.07410812
China,CHN,2002,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,107.83846
China,CHN,2002,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,106.31854
China,CHN,2002,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,42.62136078
China,CHN,2002,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.78284182
China,CHN,2002,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,65
China,CHN,2002,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,28.6
China,CHN,2002,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,1100
China,CHN,2002,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.09285694
China,CHN,2002,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,90.1
China,CHN,2002,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,96.7
China,CHN,2002,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,6.5
China,CHN,2002,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,7.2
China,CHN,2002,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,54
China,CHN,2002,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,55
China,CHN,2002,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,46.30477891
China,CHN,2002,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,53.08349817
China,CHN,2002,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,60.176
China,CHN,2002,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,59.915
China,CHN,2002,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.284741685
China,CHN,2002,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.459602958
China,CHN,2002,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,57.74795085
China,CHN,2002,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,61.92828526
China,CHN,2002,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,66.699
China,CHN,2002,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,78.188
China,CHN,2002,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,55.46320333
China,CHN,2002,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,56.4686823
China,CHN,2002,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,42.25205222
China,CHN,2002,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,38.07171244
China,CHN,2002,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,32.43253708
China,CHN,2002,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,10.75687119
China,CHN,2002,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,23.53994737
China,CHN,2002,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,19.61450645
China,CHN,2002,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,30.15527341
China,CHN,2002,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,27.30200101
China,CHN,2002,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,69.251
China,CHN,2002,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.042
China,CHN,2002,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.22581475
China,CHN,2002,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,7.839
China,CHN,2002,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,9.886
China,CHN,2002,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.685
China,CHN,2002,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.698
China,CHN,2002,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,12.814
China,CHN,2002,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,81.579
China,CHN,2002,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,143.119
China,CHN,2002,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.64
China,CHN,2002,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.538
China,CHN,2002,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.566
China,CHN,2002,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,84.14683
China,CHN,2002,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,74.974744
China,CHN,2002,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
China,CHN,2002,The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,0
China,CHN,2002,The mandatory retirement age for women and men is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
China,CHN,2002,The age at which women and men can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
China,CHN,2002,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
China,CHN,2002,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
China,CHN,2002,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,1
China,CHN,2002,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
China,CHN,2002,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,1
China,CHN,2002,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,0
China,CHN,2002,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1
China,CHN,2002,A woman can be "head of household" in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,1
China,CHN,2002,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
China,CHN,2002,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
China,CHN,2002,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
China,CHN,2002,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
China,CHN,2002,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
China,CHN,2002,The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),SG.LAW.CRDD.GR,0
China,CHN,2002,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
China,CHN,2002,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,1
China,CHN,2002,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
China,CHN,2002,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
China,CHN,2002,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
China,CHN,2002,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
China,CHN,2002,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
China,CHN,2002,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,1
China,CHN,2002,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,1
China,CHN,2002,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
China,CHN,2002,Women and men have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,1
China,CHN,2002,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
China,CHN,2002,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,1
China,CHN,2002,Length of paid maternity leave (calendar days),SH.MMR.LEVE,90
China,CHN,2002,Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,0
China,CHN,2002,The government administers 100 percent of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,1
China,CHN,2002,Length of paid shared parental leave (calendar days),SH.PAR.LEVE,0
China,CHN,2002,There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,0
China,CHN,2002,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
China,CHN,2002,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
China,CHN,2002,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
China,CHN,2002,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
China,CHN,2002,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,3.3
China,CHN,2002,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,2.1
China,CHN,2002,"Labor force, female",SL.TLF.TOTL.FE.IN,338093703
China,CHN,2002,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,79.29395104
China,CHN,2002,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,21.2342
China,CHN,2002,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,17.9429
China,CHN,2002,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,7375482.5
China,CHN,2002,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,8639313.5
China,CHN,2002,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,7575457
China,CHN,2002,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,8856830
China,CHN,2002,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,7600012
China,CHN,2002,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,8862907
China,CHN,2002,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,7487558.5
China,CHN,2002,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,8706412
China,CHN,2002,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,7649104.5
China,CHN,2002,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,8864771.5
China,CHN,2002,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,7884192.5
China,CHN,2002,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,9101968
China,CHN,2002,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,14.67099953
China,CHN,2002,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,38.81200027
China,CHN,2003,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.942939997
China,CHN,2003,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.83288002
China,CHN,2003,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,37.94448853
China,CHN,2003,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,40.30393982
China,CHN,2003,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,110.63167
China,CHN,2003,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,110.46733
China,CHN,2003,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,52.90983963
China,CHN,2003,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,46.84521
China,CHN,2003,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,46.67663
China,CHN,2003,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,48.10345
China,CHN,2003,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,62.86651993
China,CHN,2003,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,65.15393829
China,CHN,2003,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,43.3655014
China,CHN,2003,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,13.04047012
China,CHN,2003,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,15.65705967
China,CHN,2003,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20.23450586
China,CHN,2003,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,65
China,CHN,2003,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,28.8
China,CHN,2003,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,1700
China,CHN,2003,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.059852234
China,CHN,2003,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,88.9
China,CHN,2003,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,95.9
China,CHN,2003,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,43
China,CHN,2003,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,48
China,CHN,2003,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,45.52912588
China,CHN,2003,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,52.06895635
China,CHN,2003,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,58.613
China,CHN,2003,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,58.687
China,CHN,2003,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.312787676
China,CHN,2003,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.522686373
China,CHN,2003,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,56.99535892
